spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
mix_0000_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0000_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0001_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0001_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0002_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0002_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0003_depth100,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
mix_0003_depth25,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
mix_0004_depth100,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
mix_0004_depth25,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
mix_0005_depth100,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
mix_0005_depth25,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
mix_0006_depth100,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
mix_0006_depth25,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
mix_0007_depth100,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
mix_0007_depth25,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
mix_0008_depth100,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
mix_0008_depth25,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
mix_0009_depth100,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mix_0009_depth25,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mix_0010_depth100,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mix_0010_depth25,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mix_0011_depth100,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mix_0011_depth25,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mix_0012_depth100,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0
mix_0012_depth25,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0
mix_0013_depth100,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0
mix_0013_depth25,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0
mix_0014_depth100,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0
mix_0014_depth25,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0
mix_0015_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0015_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0016_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0016_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0017_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0017_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0018_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0018_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0019_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0019_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0020_depth100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0020_depth25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
mix_0021_depth100,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.2
mix_0021_depth25,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.2
mix_0022_depth100,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.2
mix_0022_depth25,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.2
mix_0023_depth100,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.2
mix_0023_depth25,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.2
mix_0024_depth100,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.1
mix_0024_depth25,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.1
mix_0025_depth100,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.1
mix_0025_depth25,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.1
mix_0026_depth100,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.1
mix_0026_depth25,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.1
mix_0027_depth100,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.1
mix_0027_depth25,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.1
mix_0028_depth100,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.1
mix_0028_depth25,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.1
mix_0029_depth100,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.1
mix_0029_depth25,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.1
