spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
mix_0000_depth100,0.0,0.0,0.9498901666882026,0.0,0.0,0.0,0.0,0.0292285825041995,0.0,0.0208812508075978
mix_0000_depth25,0.0,0.0,0.9512144488270708,0.0,0.0,0.0,0.0,0.0268839526676354,0.0,0.0219015985052937
mix_0001_depth100,0.0,0.0,0.979968687670234,0.0,0.0,0.0,0.0,0.0088789757007742,0.0,0.0111523366289917
mix_0001_depth25,0.0,0.0,0.9812478690760312,0.0,0.0,0.0,0.0,0.0083532219570405,0.0,0.010398908966928
mix_0002_depth100,0.0,0.0,0.904201618972448,0.0,0.0,0.0,0.0,0.0746709741368233,0.0,0.0211274068907285
mix_0002_depth25,0.0,0.0,0.9040644452581472,0.0,0.0,0.0,0.0,0.0744782131087513,0.0,0.0214573416331014
mix_0003_depth100,0.0,0.0,0.9053913224719492,0.0,0.0823635668878313,0.0,0.0,0.0122451106402195,0.0,0.0
mix_0003_depth25,0.0,0.0,0.9052449965493444,0.0,0.0830917874396135,0.0,0.0,0.011663216011042,0.0,0.0
mix_0004_depth100,0.0,0.0,0.931112403794523,0.0,0.0426660103812421,0.0,0.0,0.0262215858242348,0.0,0.0
mix_0004_depth25,0.0,0.0,0.9298859861747016,0.0,0.0434509381452554,0.0,0.0,0.026663075680043,0.0,0.0
mix_0005_depth100,0.0,0.0,0.8369542339982694,0.0,0.1140525244966207,0.0,0.0,0.0489932415051097,0.0,0.0
mix_0005_depth25,0.0,0.0,0.8323532157192196,0.0,0.1192009707831606,0.0,0.0,0.0484458134976197,0.0,0.0
mix_0006_depth100,0.0,0.0,0.7757435432281472,0.0839977085024108,0.0,0.0,0.0,0.1402587482694419,0.0,0.0
mix_0006_depth25,0.0,0.0,0.771767179585205,0.0859218197457708,0.0,0.0,0.0,0.1423110006690242,0.0,0.0
mix_0007_depth100,0.0,0.0,0.948541319769166,0.0354234620560662,0.0,0.0,0.0,0.0160352181747679,0.0,0.0
mix_0007_depth25,0.0,0.0,0.9481054365733114,0.0343218012081274,0.0,0.0,0.0,0.0175727622185612,0.0,0.0
mix_0008_depth100,0.0,0.0,0.9325718182593128,0.0253388457931975,0.0,0.0,0.0,0.0420893359474895,0.0,0.0
mix_0008_depth25,0.0,0.0,0.9331278362873534,0.0254302594400205,0.0,0.0,0.0,0.041441904272626,0.0,0.0
mix_0009_depth100,0.0299701177711372,0.0,0.8875021972227105,0.0,0.0,0.0,0.0,0.0825276850061522,0.0,0.0
mix_0009_depth25,0.0316440637639781,0.0,0.8872234118486795,0.0,0.0,0.0,0.0,0.0811325243873423,0.0,0.0
mix_0010_depth100,0.0668246877564044,0.0,0.9118120764578964,0.0,0.0,0.0,0.0,0.021363235785699,0.0,0.0
mix_0010_depth25,0.0627692307692307,0.0,0.913723076923077,0.0,0.0,0.0,0.0,0.0235076923076923,0.0,0.0
