spot_id,B-cells,CAFs,Cancer Epithelial,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0000_depth100,0.0,0.0,0.3764202629120547,0.0,0.0,0.0,0.0,0.01774235836559271,0.5726527959970886,0.0,0.0,0.0,0.0
mix_0000_depth25,0.0,0.0,0.36514376360264367,0.0,0.0,0.0,0.0,0.03641379698503981,0.5728803495053877,0.0,0.0,0.0,0.0
mix_0001_depth100,0.0,0.0,0.32179180083915254,0.0,0.0,0.0,0.0,0.0,0.5496584192605374,0.0,0.0,0.0,0.0
mix_0001_depth25,0.0,0.0,0.34643878151711394,0.0,0.0,0.0,0.0,0.0,0.5490812084830408,0.0,0.0,0.0,0.0
mix_0002_depth100,0.0,0.0,0.33113385469146045,0.0,0.0,0.0,0.0,0.038558338930239626,0.5136098813588457,0.0,0.0,0.0,0.0
mix_0002_depth25,0.0,0.0,0.3334063358544709,0.0,0.0,0.0,0.0,0.03780385096844441,0.5106801711970546,0.0,0.0,0.0,0.0
mix_0003_depth100,0.0,0.0,0.15997503199736007,0.04468148691075014,0.0,0.07499730630965662,0.0,0.0006334639856820274,0.5484406266684433,0.0,0.0,0.0,0.0
mix_0003_depth25,0.0,0.0,0.15794774401230535,0.055248082565896764,0.0,0.07496760430282581,0.0,0.0022308698611470546,0.5408625924930521,0.0,0.0,0.0,0.0
mix_0004_depth100,0.0,0.0,0.24397068950493797,0.0,0.0,0.043873006455165876,0.0,0.0,0.5382366531696817,0.0,0.0,0.0,0.0
mix_0004_depth25,0.0,0.0,0.21959036065702747,0.0,0.0,0.040096889304095926,0.0,0.0,0.566165409209503,0.0,0.0,0.0,0.0
mix_0005_depth100,0.0,0.0,0.27659338392020594,0.0,0.0,0.11082736760486643,0.0,0.0,0.48000124772150343,0.0,0.0,0.0,0.0
mix_0005_depth25,0.0,0.0,0.2737668407734733,0.0,0.0,0.11368588074417917,0.0,0.0,0.47278329826576254,0.0,0.0,0.0,0.0
mix_0006_depth100,0.0,0.0,0.2845751271984733,0.0,0.0,0.0,0.0,0.012186772314886145,0.5496310431608423,0.0,0.0,0.0,0.0
mix_0006_depth25,0.0,0.0,0.30228057213107323,0.0,0.0,0.0,0.0,0.0012300781785849633,0.5420431917958852,0.0,0.0,0.0,0.0
mix_0007_depth100,0.0,0.0,0.4437254952776249,0.0,0.0,0.0,0.0,0.005766428762655606,0.44534727652801653,0.0,0.0,0.0,0.0
mix_0007_depth25,0.0,0.0,0.41807185663065594,0.0,0.0,0.0,0.0,0.00794502638389173,0.4651418492043956,0.0,0.0,0.0,0.0
mix_0008_depth100,0.0,0.0,0.304533396339105,0.0,0.0,0.008564519731771454,0.0,0.004969698847069206,0.4736059664510719,0.0,0.0,0.0,0.0
mix_0008_depth25,0.0,0.0,0.27713368494909324,0.0,0.0,0.008650708346618461,0.0,0.003060212789947509,0.5012050103420584,0.0,0.0,0.0,0.0
mix_0009_depth100,0.0,0.006167353522915764,0.3187308697211529,0.0,0.0,0.0,0.0,0.04645947830219353,0.5308263545409269,0.0,0.0,0.0,0.0
mix_0009_depth25,0.0,0.034498703097561687,0.3308803771621303,0.0,0.0,0.0,0.0,0.039193773248844245,0.4688057922045679,0.0,0.0,0.0,0.0
mix_0010_depth100,0.0,0.046701095248802504,0.2864919546853586,0.0,0.0,0.05755113568743552,0.0,0.03689262422551738,0.3914100715800515,0.02865204016872691,0.0,0.0,0.0
mix_0010_depth25,0.0,0.054015879427753793,0.27251266117430756,0.0,0.0,0.049871953393492326,0.0,0.03164127518651289,0.4273592279907988,0.014609732012277585,0.0,0.0,0.0
mix_0011_depth100,0.0,0.0,0.3629466115646468,0.0,0.0,0.0,0.0,0.0,0.5418258183043633,0.0,0.0,0.0,0.0
mix_0011_depth25,0.0,0.0,0.3718839836915793,0.0,0.0,0.0,0.0,0.0,0.5337945529853128,0.0,0.0,0.0,0.0
mix_0012_depth100,0.0,0.0,0.3090226347559659,0.0,0.0,0.0,0.0,0.0,0.6229528367563872,0.0,0.0,0.0,0.0
mix_0012_depth25,0.0,0.0,0.3058229152844936,0.0,0.0,0.0,0.0,0.0,0.6317096302567969,0.0,0.0,0.0,0.0
mix_0013_depth100,0.0,0.0,0.34392558840391646,0.0,0.0,0.0,0.0,0.0,0.5646193744460607,0.0,0.0,0.0,0.0
mix_0013_depth25,0.0,0.0,0.3591864434329027,0.0,0.0,0.0,0.0,0.0,0.541700491046862,0.0,0.0,0.0,0.0
mix_0014_depth100,0.0,0.006144997082220588,0.33171204813834143,0.0,0.0,0.011522639949969016,0.0,0.07082258420230657,0.4545955724991128,0.0,0.0,0.0,0.0
mix_0014_depth25,0.0,0.0,0.3367455015845718,0.0,0.0,0.007893859101246303,0.0,0.0784845692294582,0.43733860975021854,0.0,0.0,0.0,0.0
mix_0015_depth100,0.0,0.0,0.29805144505155584,0.0,0.0,0.0,0.0,0.0,0.5430570560506615,0.0,0.0,0.0,0.0
mix_0015_depth25,0.0,0.0,0.2958186524337686,0.0,0.0,0.0,0.0,0.0,0.5429472192739472,0.0,0.0,0.0,0.0
mix_0016_depth100,0.0,0.0,0.2796132244208668,0.0,0.0,0.0,0.0,0.0,0.529423015143021,0.0,0.0,0.0,0.0
mix_0016_depth25,0.0,0.0,0.2943799776578906,0.0,0.0,0.0,0.0,0.0,0.5222851761225984,0.0,0.0,0.0,0.0
mix_0017_depth100,0.0,0.0,0.3071788341768239,0.0,0.0,0.0,0.0,0.006623129405114821,0.5525178463481779,0.0,0.0,0.0,0.0
mix_0017_depth25,0.0,0.0,0.28046861395699285,0.0,0.0,0.0,0.0,0.01287344160473483,0.5950762849052001,0.0,0.0,0.0,0.0
mix_0018_depth100,0.0,0.0,0.3513997096319463,0.0,0.0,0.0,0.0,0.05086559915944891,0.5424326336638604,0.0,0.0,0.0,0.0
mix_0018_depth25,0.0,0.0,0.3579234762196399,0.0,0.0,0.0,0.0,0.043345147318498166,0.5575773994707139,0.0,0.0,0.0,0.0
mix_0019_depth100,0.0,0.00923779251365837,0.1597278883126031,0.1032475000749658,0.0,0.0,0.0,0.037183948430897625,0.4898307263153305,0.0,0.0,0.0,0.0
mix_0019_depth25,0.0,0.004728430568100869,0.15871766743287805,0.11131881657264603,0.0,0.0,0.0,0.04091231683240546,0.47880874028200765,0.0,0.0,0.0,0.0
mix_0020_depth100,0.0,0.0,0.2178643898098327,0.0,0.0,0.0,0.0,0.0,0.6300797255642321,0.0,0.0,0.0,0.0
mix_0020_depth25,0.0,0.0,0.2127672396853243,0.0,0.0,0.0,0.0,0.0,0.6444969465821916,0.0,0.0,0.0,0.0
mix_0021_depth100,0.0,0.0,0.2573793263411726,0.0,0.0,0.0,0.0,0.0,0.6872063330039274,0.0,0.0,0.0,0.0
mix_0021_depth25,0.0,0.0,0.28782928279293196,0.0,0.0,0.0,0.0,0.0,0.6526114715258057,0.0,0.0,0.0,0.0
mix_0022_depth100,0.0,0.003984121602657368,0.3216907738601525,0.0,0.0,0.0,0.0,0.07802126814185785,0.48675587532315884,0.0,0.0,0.0,0.0
mix_0022_depth25,0.0,0.006905375042307671,0.33497391470920035,0.0,0.0,0.0,0.0,0.06937066149681123,0.46439800353941885,0.0,0.0,0.0,0.0
mix_0023_depth100,0.0,0.03545016371429466,0.41805721256636674,0.0,0.0,0.0,0.0,0.08029968871973073,0.33557515863968895,0.0,0.0,0.0,0.0
mix_0023_depth25,0.0,0.024637796892855578,0.4107095842256852,0.0,0.0,0.0,0.0,0.07197058419453559,0.34386967240639876,0.0,0.0,0.0,0.0
